#x_pos #P_tot_x #P_tot_y #P_tot_z #P_v2_x #P_v2_y #P_v2_z #P_obs_par_x #P_obs_par_y #P_obs_par_z #P_par_par_x #P_par_par_y #P_par_par_z #P_par_v2_x #P_par_v2_y #P_par_v2_z 
-2.250000000000000000e+01 9.652273667936292156e+00 6.143729879380471992e+00 6.301099764678551374e+00 2.838330199458083403e+00 2.215839284136320586e+00 2.203504635301324122e+00 6.760109684977643418e+00 3.887314803824056142e+00 4.062720003100583455e+00 5.383378350056598066e-02 4.057579142009880985e-02 3.487512627664434567e-02 2.892163982958649182e+00 2.256415075556418071e+00 2.238379761577968807e+00
-2.000000000000000000e+01 9.500954934140430908e+00 6.225233221122668859e+00 6.101554341857256425e+00 2.887480800164470285e+00 2.227343394279247768e+00 2.240143577805511210e+00 6.595307282180693065e+00 3.983143061985150446e+00 3.853106645805521424e+00 1.816685179526707564e-02 1.474676485826946146e-02 8.304118246224427222e-03 2.905647651959736066e+00 2.242090159137517080e+00 2.248447696051736777e+00
-1.750000000000000000e+01 9.214403204574470152e+00 5.909910740682417618e+00 6.067076099859974647e+00 2.923150157796290394e+00 2.250742679591986484e+00 2.257585721529446587e+00 6.248787800387288982e+00 3.627333206880608785e+00 3.774230120764798802e+00 4.246524639088940234e-02 3.183485420982589548e-02 3.526025756572896686e-02 2.965615404187180282e+00 2.282577533801811942e+00 2.292845979095175846e+00
-1.500000000000000000e+01 8.594868465553684445e+00 5.620190370055265561e+00 5.550725663658276687e+00 2.930703085938582753e+00 2.290961045235965887e+00 2.266042637283860461e+00 5.646257977970313924e+00 3.312423876111087129e+00 3.276732419329332124e+00 1.790740164478752186e-02 1.680544870821153169e-02 7.950607045083967969e-03 2.948610487583371853e+00 2.307766493944177100e+00 2.273993244328943675e+00
-1.250000000000000000e+01 8.299903469151539426e+00 5.579698827194818023e+00 5.280135768426200471e+00 2.930125455372129650e+00 2.302900963647698696e+00 2.274335176360926969e+00 5.317448848652126081e+00 3.252923130151707642e+00 2.977264276069893079e+00 5.232916512728908592e-02 2.387473339541228146e-02 2.853631599538100638e-02 2.982454620499418230e+00 2.326775697043111268e+00 2.302871492356307837e+00
-1.000000000000000000e+01 7.788720303052448557e+00 5.065360735076199994e+00 5.064758500410602160e+00 2.963003944056277206e+00 2.296718787112141502e+00 2.269639280138006310e+00 4.816196662487505442e+00 2.755827969817344680e+00 2.790067318059804347e+00 9.519696508665423385e-03 1.281397814671118678e-02 5.051902212794836915e-03 2.972523640564944003e+00 2.309532765258853537e+00 2.274691182350800478e+00
-7.500000000000000000e+00 7.517656893335701085e+00 5.064948991359394803e+00 5.144654430260650280e+00 3.001251244430408693e+00 2.296225373236790546e+00 2.273721449681257667e+00 4.488968063584278134e+00 2.754415566824966799e+00 2.858090892496721214e+00 2.743758532101504832e-02 1.430805129763768752e-02 1.284208808267137819e-02 3.028688829751423395e+00 2.310533424534428448e+00 2.286563537763929066e+00
-5.000000000000000000e+00 7.236098979678883936e+00 4.798288959185352809e+00 4.816814504030574540e+00 3.012387055286105841e+00 2.285126777455220193e+00 2.285606664619218797e+00 4.165014796972787536e+00 2.485944942380671208e+00 2.501223190486014047e+00 5.869712741998913547e-02 2.721723934946134599e-02 2.998464892533996007e-02 3.071084182706094179e+00 2.312344016804682045e+00 2.315591313544559160e+00
-2.500000000000000000e+00 7.399075896415056697e+00 4.874777813621579803e+00 4.935889772123127628e+00 2.988269510941576446e+00 2.286171462533619803e+00 2.278887912543209104e+00 4.382927136420025960e+00 2.572983255905055167e+00 2.638806713858930397e+00 2.787924905345269544e-02 1.562309518290395244e-02 1.819514572098688068e-02 3.016148759995029405e+00 2.301794557716524636e+00 2.297083058264195010e+00
0.000000000000000000e+00 6.679824486612989887e+00 4.428678922136900731e+00 4.397161890854146549e+00 2.981512975138873145e+00 2.283113384466580076e+00 2.261103982217036457e+00 3.637567997510253726e+00 2.134660279220017109e+00 2.112492159788261770e+00 6.074351396386319657e-02 1.090525845030375363e-02 2.356574884884883592e-02 3.042256489102736605e+00 2.294018642916883621e+00 2.284669731065884779e+00
2.500000000000000000e+00 6.364759663346081453e+00 4.125149889786414725e+00 4.246530025798521457e+00 3.008418571757914162e+00 2.266408082098140930e+00 2.247925033175910858e+00 3.331168625178914766e+00 1.840869914245083727e+00 1.980500943142078585e+00 2.517246640925127621e-02 1.787189344319101147e-02 1.810404948053095583e-02 3.033591038167165355e+00 2.284279975541330554e+00 2.266029082656443538e+00
5.000000000000000000e+00 6.061355823711084945e+00 4.007741021121986158e+00 4.125381836844311145e+00 3.003572849729668093e+00 2.244575060785181098e+00 2.241893833564562843e+00 3.023359547888255783e+00 1.731571031647325398e+00 1.873469629401705250e+00 3.442342609316396268e-02 3.159492868947953725e-02 1.001837387804386907e-02 3.037996275822830494e+00 2.276169989474661204e+00 2.251912207442606118e+00
