#x_pos #P_tot_x #P_tot_y #P_tot_z #P_v2_x #P_v2_y #P_v2_z #P_obs_par_x #P_obs_par_y #P_obs_par_z #P_par_par_x #P_par_par_y #P_par_par_z #P_par_v2_x #P_par_v2_y #P_par_v2_z 
-3.050000000000000000e+01 5.446445463024768285e-01 3.471401173867795231e-01 3.476144236273533972e-01 3.858117157938441566e-01 2.462730288338353946e-01 2.463057031406950259e-01 1.554332393992698402e-01 9.911734870974027445e-02 9.957158431781040764e-02 3.399591109362833010e-03 1.749739843203836553e-03 1.737136168847748735e-03 3.892113069032071548e-01 2.480227686770394291e-01 2.480428393095427397e-01
-3.000000000000000000e+01 5.828454659571462582e-01 3.640032898368904535e-01 3.759276879441869612e-01 3.875683861229579641e-01 2.478305593974150789e-01 2.493760684244148151e-01 1.964482157191873024e-01 1.155142784807703521e-01 1.270985252798058629e-01 -1.171135884998963884e-03 6.584519587050545811e-04 -5.469057600338686140e-04 3.863972502379591778e-01 2.484890113561201708e-01 2.488291626643810150e-01
-2.950000000000000000e+01 5.798297844971750381e-01 3.562850318173136910e-01 3.718674204130643646e-01 3.885254545892615763e-01 2.468876870314586913e-01 2.502789618881946510e-01 1.914422832019829768e-01 1.086009355039896651e-01 1.214524299727072487e-01 -1.379532940692354732e-04 7.964092818651927370e-04 1.360285521623808198e-04 3.883875012951923944e-01 2.476840963133240259e-01 2.504149904403570326e-01
-2.900000000000000000e+01 5.172413245505933510e-01 3.296847307937597615e-01 3.383287038558396853e-01 3.896421306850231803e-01 2.486237720374413762e-01 2.529238992095375060e-01 1.213330953970274823e-01 7.832013097571298432e-02 7.991367246427903692e-02 6.266098468542913129e-03 2.740827780605258751e-03 5.491132182023242096e-03 3.959082291535658826e-01 2.513645998180468188e-01 2.584150313915606345e-01
-2.850000000000000000e+01 4.901830588902351127e-01 3.301284419511702484e-01 3.190316340023587882e-01 3.864342360188103842e-01 2.495147715178221981e-01 2.506978421681576030e-01 9.663124064704507743e-02 7.771817953368737042e-02 6.624202215720056963e-02 7.117582224379407317e-03 2.895490899660677249e-03 2.091769677000763009e-03 3.935518182431898548e-01 2.524102624174829335e-01 2.527896118451584129e-01
-2.800000000000000000e+01 5.273233698690250604e-01 3.417905282624871255e-01 3.224594852991189420e-01 3.845448322127998364e-01 2.499855344260309975e-01 2.507193526393372562e-01 1.357458182584814765e-01 8.929660712937119438e-02 7.053127308278230034e-02 7.032719397743367531e-03 2.508386707084705493e-03 1.208859576999537404e-03 3.915775516105434173e-01 2.524939211331158062e-01 2.519282122163367110e-01
-2.750000000000000000e+01 5.439982730442826098e-01 3.455080574674344041e-01 3.689072879968406937e-01 3.846496353195066331e-01 2.505236115516686901e-01 2.535254805046592286e-01 1.563997003704392097e-01 9.314262665742409353e-02 1.118409814694989596e-01 2.948937354336768693e-03 1.841819258341487273e-03 3.540826022682674705e-03 3.875985726738431780e-01 2.523654308100102273e-01 2.570663065273417480e-01
-2.700000000000000000e+01 4.992733536600961752e-01 3.160924858096270107e-01 3.452985720278834991e-01 3.850244102119260714e-01 2.498393178220930655e-01 2.534341314608124507e-01 1.083603377454927380e-01 6.104587317717941053e-02 8.601625108402073672e-02 5.888605702677010209e-03 5.207294810354578043e-03 5.848189483050274425e-03 3.909130159146033123e-01 2.550466126324475447e-01 2.592823209438627763e-01
-2.650000000000000000e+01 5.293375908904190963e-01 3.459366622864065155e-01 3.365141375938966450e-01 3.845572963791855647e-01 2.489735458469700125e-01 2.512069099221939106e-01 1.408072819084047744e-01 9.578484877986269408e-02 8.554670853684660792e-02 3.973012602828902839e-03 1.178267659573853854e-03 -2.394808651438153698e-04 3.885303089820146827e-01 2.501518135065438631e-01 2.509674290570500510e-01
-2.600000000000000000e+01 5.640082027888196903e-01 3.673453953845121633e-01 3.561243682301713509e-01 3.886461501308538513e-01 2.511992729897816745e-01 2.523516596613568641e-01 1.689645748392021585e-01 1.121967129545978770e-01 1.010211213342504522e-01 6.397477818763750747e-03 3.949409440132447061e-03 2.751587234563983037e-03 3.950436279496173375e-01 2.551486824299142309e-01 2.551032468959208988e-01
-2.550000000000000000e+01 5.532052886614932108e-01 3.581128855439667524e-01 3.581634169795304135e-01 3.890111134977827789e-01 2.524402102264505232e-01 2.530904572361014626e-01 1.612745918166068049e-01 1.032216777515139877e-01 1.019145521483354605e-01 2.919583347103607042e-03 2.450997566002375942e-03 3.158407595093460415e-03 3.919306968448862949e-01 2.548912077924525565e-01 2.562488648311950223e-01
-2.500000000000000000e+01 5.142874018808896164e-01 3.387514683464381560e-01 3.433579260651412612e-01 3.882464211517887565e-01 2.520552270898305247e-01 2.537869458828835301e-01 1.213222409817791975e-01 8.519542129145504794e-02 8.597587599021933036e-02 4.718739747321672867e-03 1.500819965152901201e-03 3.595104192038370457e-03 3.929651608991103773e-01 2.535560470549831913e-01 2.573820500749219309e-01
-2.450000000000000000e+01 4.993844804337680965e-01 3.346749759678731007e-01 3.328402562562682299e-01 3.875089085482530948e-01 2.534056876774968825e-01 2.532605275202060580e-01 1.087417665440359310e-01 8.013322056404062477e-02 7.656855722622339655e-02 3.133805341479024668e-03 1.136067726335656270e-03 3.011171509838686013e-03 3.906427138897321516e-01 2.545417554038325592e-01 2.562716990300447639e-01
-2.400000000000000000e+01 5.271900750444777906e-01 3.278421867030670844e-01 3.397180512646266193e-01 3.867733127069841181e-01 2.531230438017553763e-01 2.526524810113207065e-01 1.343238040485545126e-01 7.124021213523797080e-02 8.433202316305346558e-02 6.092958288939129448e-03 3.478930766073634086e-03 2.733547090252484973e-03 3.928662709959233057e-01 2.566019745678290720e-01 2.553860281015731815e-01
-2.350000000000000000e+01 5.511784376823311016e-01 3.624862350296982894e-01 3.511074583624422818e-01 3.931524011735235136e-01 2.551344788796222618e-01 2.554152850777671180e-01 1.553500874870732407e-01 1.044993875266545524e-01 9.382567992197519968e-02 2.675949021734006471e-03 2.852368623421508084e-03 1.866493362699828389e-03 3.958283501952575834e-01 2.579868475030437369e-01 2.572817784404670127e-01
-2.300000000000000000e+01 5.507865198382203564e-01 3.696870190631153519e-01 3.543113436703522190e-01 3.921366097161550490e-01 2.551903068481807257e-01 2.553128633990863761e-01 1.574556634866400850e-01 1.124096689865231036e-01 9.757683727827728970e-02 1.194246635425325791e-03 2.087043228411606700e-03 1.421642992988602673e-03 3.933308563515802714e-01 2.572773500765921928e-01 2.567345063920751236e-01
-2.250000000000000000e+01 5.260754278323404032e-01 3.452084779509465573e-01 3.442769045562341090e-01 3.901458185439795057e-01 2.554116988843740943e-01 2.543723741489392620e-01 1.335585359404165007e-01 8.788136590402279014e-02 8.812027996271323826e-02 2.371073347944133158e-03 1.915413162549808391e-03 1.784250444581432244e-03 3.925168918919238470e-01 2.573271120469237672e-01 2.561566245935207875e-01
-2.200000000000000000e+01 5.139522711485927653e-01 3.214214347397010840e-01 3.391544180406481090e-01 3.888755800722086819e-01 2.546540920954957765e-01 2.561250890385329826e-01 1.216653046304998209e-01 6.475442296261102459e-02 8.114833319266631650e-02 3.411386445884172659e-03 2.012919681594257763e-03 1.880995809448853754e-03 3.922869665180928611e-01 2.566670117770901149e-01 2.580060848479817093e-01
-2.150000000000000000e+01 4.919465584521330315e-01 3.211689828731551510e-01 3.102408936210651613e-01 3.899619909001202922e-01 2.547586269013043525e-01 2.579106586946204871e-01 1.009907374040437955e-01 6.834175728931371485e-02 5.338117573308348573e-02 9.938301479687219279e-04 -1.931401317462903746e-03 -1.050940806638885668e-03 3.909558210480891804e-01 2.528272255838414639e-01 2.568597178879817311e-01
-2.100000000000000000e+01 5.179249201705643513e-01 3.319706439481710514e-01 3.517530495166381610e-01 3.914925327706073044e-01 2.538097537731119346e-01 2.581028805898366030e-01 1.223589935709931825e-01 7.586551109653401348e-02 9.227676427674089132e-02 4.073393828963670950e-03 2.295379078525138818e-03 1.373404650060654772e-03 3.955659265995709606e-01 2.561051328516372183e-01 2.594762852398972974e-01
-2.050000000000000000e+01 5.182262058477196121e-01 3.475781693598978817e-01 3.297316919328102114e-01 3.915386408129695739e-01 2.558308838391445961e-01 2.581420142950148766e-01 1.252289773457856970e-01 9.268296970321471262e-02 7.214829382271686908e-02 1.458587688964498854e-03 -9.356841824615772006e-04 -5.586161849214900735e-04 3.929972285019338596e-01 2.548951996566828360e-01 2.575833981100935088e-01
-2.000000000000000000e+01 5.069130897495958132e-01 3.393803501885488405e-01 3.464488454003324391e-01 3.939029929694903287e-01 2.563990470615036821e-01 2.584263675625950718e-01 1.129511090085685843e-01 8.144878846353592605e-02 8.816542622485248892e-02 5.898777153691926251e-05 1.532514663509239967e-03 -1.429483871151094460e-04 3.939619807410273400e-01 2.579315617250129700e-01 2.582834191754800335e-01
-1.950000000000000000e+01 4.905409834406627700e-01 3.257344148176335441e-01 3.260344269839292042e-01 3.944471451386636351e-01 2.561233378614958256e-01 2.571181439943768798e-01 9.072491581366669278e-02 6.643175602130936552e-02 6.631175133011410483e-02 5.368922488332494164e-03 3.179320934828300943e-03 2.604531659438308420e-03 3.998160676269963409e-01 2.593026587963240814e-01 2.597226756538152381e-01
-1.900000000000000000e+01 5.035053826444552127e-01 3.375992971794004593e-01 3.324400561573001012e-01 3.979512989434129122e-01 2.564951656690739323e-01 2.591770179697412413e-01 1.017137754802198979e-01 7.928635487549348659e-02 7.179482633535794189e-02 3.840308220822507591e-03 1.817776634832939586e-03 1.468211852200902810e-03 4.017916071642352316e-01 2.583129423039068895e-01 2.606452298219422148e-01
-1.850000000000000000e+01 5.485629299578037577e-01 3.541165171033771597e-01 3.630511634108826713e-01 3.954185056114777330e-01 2.556061031611882028e-01 2.592850203674850196e-01 1.524945892677025683e-01 9.613584045960063551e-02 1.001342216009794561e-01 6.498350786232510046e-04 2.374573482588163489e-03 3.631921442418096710e-03 3.960683406901011061e-01 2.579806766437763854e-01 2.629169418099031597e-01
-1.800000000000000000e+01 5.351848631788108657e-01 3.580153017952642513e-01 3.361469803410953028e-01 3.972202337567527497e-01 2.540021630382938711e-01 2.584578421261934933e-01 1.342563295843795523e-01 1.015879909833009020e-01 7.691367452727344844e-02 3.708299837678370649e-03 2.425147773669441773e-03 7.754636876284039769e-04 4.009285335944310913e-01 2.564273108119634048e-01 2.592333058138219792e-01
-1.750000000000000000e+01 5.172748152201711580e-01 3.346471323303041867e-01 3.403520652977989336e-01 3.977899934219280564e-01 2.546073824711149181e-01 2.599666176666371453e-01 1.149109168200428688e-01 7.697338836712117049e-02 7.645424512781799631e-02 4.573904978200392379e-03 3.066361492068113773e-03 3.931202503343972365e-03 4.023638984001283170e-01 2.576737439631830440e-01 2.638978201699810344e-01
-1.700000000000000000e+01 5.056268595777400066e-01 3.282692375926112849e-01 3.258607700855616907e-01 4.002415692482402809e-01 2.569314475560834365e-01 2.599376599836405455e-01 1.002399827917198061e-01 6.880674829534036419e-02 6.260649966024084412e-02 5.145307537779666290e-03 2.531041741187367491e-03 3.316610441680271134e-03 4.053868767860200895e-01 2.594624892972708374e-01 2.632542704253206800e-01
