#x_pos #P_tot_x #P_tot_y #P_tot_z #P_v2_x #P_v2_y #P_v2_z #P_obs_par_x #P_obs_par_y #P_obs_par_z #P_par_par_x #P_par_par_y #P_par_par_z #P_par_v2_x #P_par_v2_y #P_par_v2_z 
-2.400000000000000000e+01 4.648616785593166489e-01 4.601915059127008600e-01 4.286097356110727397e-01 7.691256547628163576e-01 6.701486927766634460e-01 6.661808735896229683e-01 -3.036959251684600569e-01 -2.097808088681164251e-01 -2.372722187683561634e-01 -5.680510350396375053e-04 -1.763779958462743892e-04 -2.989192101939380764e-04 7.685576037277765948e-01 6.699723147808173129e-01 6.658819543794289864e-01
-2.350000000000000000e+01 4.636793789048369585e-01 4.338498701191411677e-01 4.617782753712706412e-01 7.704719902072914017e-01 6.705674994745023376e-01 6.695188523862038998e-01 -3.064358590526642945e-01 -2.365598072849194600e-01 -2.075226295823973388e-01 -3.567522497901768805e-04 -1.578220704416648246e-04 -2.179474325358749746e-04 7.701152379575012530e-01 6.704096774040606554e-01 6.693009049536678967e-01
-2.300000000000000000e+01 5.233019819698753183e-01 4.470837965209764064e-01 4.927053540120600039e-01 7.652643562971395141e-01 6.703205064292866444e-01 6.752492458637265882e-01 -2.416056220774739083e-01 -2.230788878378685558e-01 -1.823259444191307477e-01 -3.567522497901768805e-04 -1.578220704416648246e-04 -2.179474325358749746e-04 7.649076040473493654e-01 6.701626843588449622e-01 6.750312984311906961e-01
-2.250000000000000000e+01 5.251979405823097302e-01 4.783001181357633413e-01 4.525180983872380547e-01 7.695082284085269508e-01 6.719485783484419050e-01 6.777704479942233684e-01 -2.434736846744915140e-01 -1.923000950393353170e-01 -2.243890208462041846e-01 -8.366031517258082405e-04 -1.348365173343116360e-03 -8.633287607811278861e-04 7.686716252568012164e-01 6.706002131750987694e-01 6.769071192334421561e-01
-2.200000000000000000e+01 5.184195328305082340e-01 4.754537722934428778e-01 4.825808570829666078e-01 7.756461305016273400e-01 6.742166597568047814e-01 6.764358384553107451e-01 -2.569214676122244523e-01 -1.987261377073617774e-01 -1.936881002367733806e-01 -3.051300588946693885e-04 -3.674975600011847420e-05 -1.668811355707332863e-04 7.753410004427326863e-01 6.741799100008046830e-01 6.762689573197399051e-01
-2.150000000000000000e+01 4.826694118078352358e-01 4.181610827011998377e-01 4.802689554810672390e-01 7.874303008048747499e-01 6.781060533071622265e-01 6.802180744425753156e-01 -3.040104201381416127e-01 -2.598115383585191673e-01 -1.995050514757492899e-01 -7.504688588979014892e-04 -1.334322474431308241e-04 -4.440674857588225726e-04 7.866798319459769040e-01 6.779726210597188940e-01 6.797740069568165566e-01
-2.100000000000000000e+01 4.875386788604205712e-01 4.816004816880274930e-01 4.742646688472798577e-01 7.876221998980431627e-01 6.713937480957876680e-01 6.822744566555204448e-01 -2.998713514070089903e-01 -1.896441218100386183e-01 -2.079366826559441994e-01 -2.121696306136500924e-04 -1.491445977216343207e-04 -7.310515229648350155e-05 7.874100302674295060e-01 6.712446034980660281e-01 6.822013515032239184e-01
-2.050000000000000000e+01 5.135570646600461364e-01 4.740709227246102109e-01 4.271365836548479678e-01 7.832997754489406939e-01 6.744161265002032168e-01 6.772433803261340701e-01 -2.695531132528696805e-01 -2.001815055675214838e-01 -2.499908561849900346e-01 -1.895975360248615491e-04 -1.636982080715740394e-04 -1.159404862960556883e-04 7.831101779129158169e-01 6.742524282921316114e-01 6.771274398398380301e-01
-2.000000000000000000e+01 5.020087730493014710e-01 4.353790918405564536e-01 4.793800379884767260e-01 7.776473094256474150e-01 6.755963928447493716e-01 6.836477017942416134e-01 -2.747902366100293814e-01 -2.396662025893847858e-01 -2.034601880871506341e-01 -8.482997663166752132e-04 -5.510984148081793160e-04 -8.074757186141393213e-04 7.767990096593307969e-01 6.750452944299413227e-01 6.828402260756275544e-01
-1.950000000000000000e+01 5.223688041901554113e-01 4.775735269928223503e-01 5.049519100540071914e-01 7.790992026945867677e-01 6.794842399373237640e-01 6.803735869136837700e-01 -2.563093542914100520e-01 -2.016284706744675692e-01 -1.752412490947908852e-01 -4.210442130212942104e-04 -2.822422700338889524e-04 -1.804277648856995495e-04 7.786781584815655188e-01 6.792019976672900583e-01 6.801931591487980766e-01
-1.900000000000000000e+01 4.701072964972051182e-01 4.596141196730528233e-01 4.279550053951344246e-01 7.823555953681373687e-01 6.737155261796904382e-01 6.805509839044669995e-01 -3.119650407998486585e-01 -2.140433914496021883e-01 -2.525024236777338449e-01 -2.832580710835821535e-04 -5.801505703538802208e-05 -9.355483159875576478e-05 7.820723372970537213e-01 6.736575111226549284e-01 6.804574290728683250e-01
